(Intercept),year2010,year2011,year2012,year2013,year2014,year2015,year2016,year2017,year2018,year2019,year2020,year2021,year2022,gendermale,age,age_squared,relationship_statuspartnered,relationship_statusseparated,relationship_statuswidowed,religiousyes (formally),religiousyes (practising),altruistic_behaviour,food1,housing1,health1,water1,air1,healthcare1,security1,social_support1,respect1,education1,interesting_activity1,recreation1,occupation1,freedom1,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,government_effectiveness,democracy,social_protection,gendermale:personal_income,religiousyes (formally):personal_income,religiousyes (practising):personal_income,education1:personal_income,altruistic_behaviour:personal_income,gendermale:relative_income,religiousyes (formally):relative_income,religiousyes (practising):relative_income,education1:relative_income,altruistic_behaviour:relative_income,gendermale:gdp,religiousyes (formally):gdp,religiousyes (practising):gdp,education1:gdp,altruistic_behaviour:gdp,gendermale:growth,religiousyes (formally):growth,religiousyes (practising):growth,education1:growth,altruistic_behaviour:growth
-1.6035849824273812e-4,5.073472090777505e-6,7.312736888318216e-6,6.594058582178668e-6,2.6416682190173367e-6,4.698703487522279e-6,-4.6521820058492065e-8,6.46981676500435e-6,9.571672948352979e-6,1.0220428197823484e-5,1.2517349039179275e-5,8.406717186705394e-6,1.2008215431430096e-5,6.969299721711322e-6,1.3776416486687885e-5,4.690659925964273e-8,-8.679142277385056e-10,-1.0029297783958303e-7,-2.6056772568465916e-6,-9.418071983679317e-7,7.907147492030419e-5,3.5765025987258434e-5,4.471764284054027e-5,2.0594931503133123e-6,-2.958031766558788e-6,-2.5122341911715495e-6,1.3226429392110438e-6,-9.854919924642284e-7,1.631715203198287e-6,1.0042398988275787e-6,3.3152927595555193e-6,-1.0877582641354243e-6,7.344628404769677e-5,1.6100675327091525e-6,2.6354932208370843e-7,6.255369345549922e-7,1.8547547421349624e-6,-3.231365161719581e-5,1.2965402256160315e-6,1.8170202499564967e-7,4.4680322807586775e-7,4.2309804830620197e-7,5.827915615551088e-7,-2.968846164227411e-7,-5.485235795442767e-7,-4.610369386632408e-8,-7.982100223651823e-8,-1.2591769442582832e-7,-3.164163569211464e-7,1.0933733605069029e-9,9.353120044785781e-9,4.796870718560983e-7,-2.4173343021234765e-7,3.2936230709007384e-5,-1.057896491565324e-6,-6.851767596893221e-6,9.396428132327343e-6,-2.9820749530245756e-7,6.454261511240312e-6,1.1883481890279357e-5,1.2620688391171858e-5,1.2659201986767639e-5,4.622361060379019e-6,-1.5678247752998139e-7,-3.7662402329674505e-7,-4.261542121313872e-7,-5.487538626819957e-7,-2.3829752997363043e-7,-6.216048457324054e-6,-1.630994312858892e-5,-1.2465449746526825e-5,-1.5474496566045855e-5,-7.296464813877538e-6,4.455838590435953e-7,6.219507368673175e-7,-6.943681599599554e-9,5.209333189292277e-7,8.832948529573109e-7
3.2591343802253507e-4,7.908882577574715e-6,-1.760301253085813e-5,-1.8775467027233698e-5,-2.774388231324636e-5,-1.4017408696528646e-5,-1.3101227128342224e-5,-2.2003551676677875e-6,-7.801421986820108e-6,-1.2170396558668633e-5,-3.549361706600599e-6,-9.84699305949764e-6,2.497495559132446e-6,-9.794645854312947e-6,-3.438534307052795e-5,4.5935328763540585e-7,-5.695753040952128e-9,1.8797326621232923e-6,6.573694313604508e-6,-7.028596136882926e-7,4.347037636283037e-5,-7.595239190793013e-5,-1.582314761495171e-5,6.873676825163319e-6,-7.41800981674243e-6,-6.52787409981264e-6,-1.0497287805181204e-6,-1.8795602166246267e-6,4.842652129903359e-6,2.413031334033132e-6,4.718863930074845e-6,-5.310435126940705e-6,7.426927894774736e-5,2.242233350460735e-6,1.2703564911177818e-6,3.580293256803953e-6,1.7422132379662457e-6,-6.325446432537099e-7,1.8170202499558524e-7,7.71833028173381e-6,-5.013830043796197e-6,-6.397797857197574e-7,-1.452273544876744e-6,2.13481988583407e-6,-1.068091367936178e-6,-1.9742269169074692e-7,-1.4734867993086883e-7,2.493325695412964e-6,-1.6521236145395332e-6,1.1711565104872933e-6,-1.3124589925026673e-6,-1.8673678301424304e-7,-1.3957405966514454e-7,-4.995427950091534e-5,-1.3712641477070573e-6,-1.112543745653451e-5,2.6797298017313117e-6,6.713936739017365e-7,2.1161471164449237e-6,-6.364761030465646e-6,-6.1462794557003485e-6,6.6159675884271236e-6,-9.499916612613053e-6,-3.047986575567322e-8,3.7797511939619323e-7,4.336603967021637e-7,-4.163614488176673e-7,1.912358487878802e-7,1.4548853380532763e-6,-3.294976572703721e-7,1.0680496593672809e-5,-1.174717425465909e-5,9.028894804488482e-6,8.294669971293278e-7,-6.703588284420441e-7,-1.914635584086188e-6,2.7612880990470453e-6,1.4932796532140731e-6
-4.205830447715453e-4,6.708491839424482e-6,2.760752062633673e-5,4.500626866974043e-5,3.106975711245466e-5,2.730967532114696e-5,2.418956564862588e-5,2.9145325479638056e-5,5.10262762173629e-5,5.944126465573535e-5,6.169559772431694e-5,5.34578754988231e-5,5.413651909830253e-5,5.728894458919769e-5,6.278853625607482e-5,1.785593988835489e-6,-1.5163602490479856e-8,-4.723594750939662e-6,-1.4485626917506883e-5,-5.824398059502761e-6,7.054336912874758e-5,5.463915346646792e-5,2.925612461946537e-5,-8.903842221127247e-6,8.086668912882638e-6,-1.5130977655822604e-6,2.4476428653899173e-6,-6.470273934567229e-7,-2.111968536175006e-6,-1.629199734057289e-6,1.1170343777923694e-6,7.107850813573503e-6,6.285031101103654e-5,-9.57492501292489e-8,-2.123551275165972e-6,-2.0644188320333356e-6,-5.072895248406634e-6,-1.2244583414487126e-5,4.4680322807587283e-7,-5.01383004379619e-6,8.745054091247594e-6,4.369418542577242e-7,2.0684601430238454e-6,-2.4914510618964235e-6,-5.696617995895361e-7,-5.293584053055036e-7,-2.2316604505028026e-6,-2.2751781126082955e-6,1.1349623199585864e-7,-8.891169916207232e-7,8.790888776845633e-7,7.751753912817575e-7,4.7268072205606754e-7,4.146883571479608e-5,-2.400960217220156e-6,-1.4620072486484136e-5,-6.505696999223559e-6,2.4751739412205925e-7,7.008093333992291e-6,5.083416066496706e-6,2.5738606892769447e-6,6.391873708190194e-6,5.822720165556987e-6,-1.4130409320035442e-7,-1.3689173199204873e-7,3.025051133552933e-8,-3.283058263686563e-7,-5.440878427808986e-8,-1.1568921655864637e-5,-1.0896837277663158e-5,-7.547503713012254e-6,-9.704875924525622e-6,-8.04461835057362e-6,-8.605707274852014e-8,1.398086110620632e-6,-5.320913841489814e-7,-1.8665806736462052e-6,4.391335332556581e-8
-0.0014702133692838701,1.9092829945442064e-6,-1.8240171624944384e-5,2.5013442094157797e-5,3.655718634399728e-5,5.41199852409013e-6,-1.0447965845010327e-5,-2.5238919666696277e-5,-4.685786265068278e-5,-8.586439788829958e-5,-3.598375708130663e-5,-1.2718262466804148e-5,-3.1591393608911973e-5,1.0776267428957592e-6,-6.592578622808191e-5,-2.919824475881118e-7,4.5825993076906274e-9,1.1921376682554252e-6,2.6885764668931695e-6,-8.944536595203038e-6,7.281733982438531e-5,3.709317355305166e-5,2.23819404315496e-5,-3.3657941502126745e-6,-5.10534770986978e-6,5.889590833996084e-6,4.155468641977006e-6,2.312885328663468e-6,9.38324050674784e-6,-1.2352962898578227e-6,2.5113783646299983e-5,-1.0353785965685007e-5,1.5181851017215505e-4,-1.2461385775881696e-6,8.282469600821924e-7,-7.617675946441283e-8,1.653883968979348e-6,8.684063649848238e-6,4.2309804830617767e-7,-6.397797857197238e-7,4.3694185425770744e-7,2.6161341988550654e-5,-1.7312506186629217e-6,-1.4973109223755428e-7,8.956065180724785e-7,8.057179566396284e-7,-6.037633256931188e-8,2.4940182044554777e-6,-4.67138344600534e-6,-1.6201561611326315e-6,-6.994517419140516e-6,4.969139035204607e-6,1.752546556086882e-6,-7.306240617317231e-5,8.209408279975663e-6,-5.2384252130141016e-5,4.606448800736196e-5,3.2992223848222416e-6,-5.955582519395159e-6,-2.0911825724783397e-6,-1.1692685508327306e-6,1.0877566885320511e-5,4.91952017638677e-6,3.252262727495125e-7,1.1573626641617078e-7,3.4447781424803415e-7,-7.043592078315789e-7,-4.537647432322467e-7,9.583553480750895e-6,-5.365693906493822e-6,-3.884409323353678e-6,-2.1385657727153374e-5,-5.116754072197743e-6,2.3739767822254585e-6,6.737776322893978e-7,-2.7355731888908405e-6,-2.7043939841353517e-6,2.0799345502697317e-6
1.003500760239154e-4,-1.6045818318321237e-5,-1.5355527982583846e-5,-1.0552589967550665e-5,-1.394581835182883e-5,-8.317900821492526e-6,2.2476421605517165e-6,-1.2070976829611136e-5,6.797278023651196e-8,-2.3946431609107097e-6,-1.008830476980376e-5,-1.6015924007809087e-5,-2.170141499788662e-5,-1.4559880995786068e-5,5.075902535499334e-5,1.16465477997099e-6,-9.81593561897631e-9,-2.9479849654412457e-6,-8.107413003360429e-6,-5.339817867082711e-6,4.807535421263213e-5,1.4963858761658624e-5,5.456278634624478e-5,-3.7111293876109173e-6,1.001674240251904e-6,-2.4104006782839622e-6,2.6485255896174918e-6,-2.0631652983516746e-6,3.526677103276257e-6,-1.841853680271706e-6,-5.402378993530388e-6,-1.5824891612293207e-6,6.545181737699882e-5,1.0610652385677914e-6,-6.423315488249659e-7,-1.9158783647416426e-6,-1.0699549151112012e-6,-1.7644842134732763e-5,5.827915615551017e-7,-1.4522735448767121e-6,2.068460143023843e-6,-1.7312506186629287e-6,7.679020694718124e-6,-4.228281341746788e-6,-2.001683363513183e-6,1.7117168268625535e-7,-1.0954214077447806e-6,-2.573430876790495e-7,-7.207637252757218e-8,5.4857231206523226e-8,-1.7355989538463857e-6,-1.7332831236678193e-6,-5.479266057267737e-7,5.0790128942078857e-5,-1.012890016368602e-6,-2.217525841785298e-5,-6.409710407938797e-7,-1.4080372043857784e-6,8.013879481620739e-6,1.1255991927303689e-5,8.441713089183047e-6,2.266251824597444e-6,1.92202830604645e-7,-2.1044401661419384e-7,-2.763447998091804e-7,-1.9428083448542884e-7,-2.1608846296955346e-7,-4.001776264379344e-8,-1.0994905559332558e-5,-1.3912231585932173e-5,-8.891809457647104e-6,-7.266840758342197e-6,-5.278754111935708e-6,1.1014477104153094e-6,3.1516305752258474e-6,1.7538316383944182e-6,-3.1866880948907365e-7,-5.876732520390816e-7
-3.745854847359478e-4,1.406631064010844e-5,2.5943325607162217e-5,9.214458105400287e-6,1.0631634096768986e-5,2.2499834612179955e-5,1.1177779361093218e-5,2.7041738684679923e-5,1.2842889226628875e-5,1.185408087752124e-5,2.088083428253542e-5,1.7413748338518703e-5,2.011881003003153e-5,6.05369375201592e-6,-4.643261240557622e-5,-1.7539144864382194e-6,1.6582185183313913e-8,9.908456168422667e-6,1.3739019292571521e-5,1.0062315727878872e-5,-1.0272272753970243e-4,-7.448411363647442e-5,-1.8408334022832875e-5,4.9694744545865046e-6,-1.1715671869079197e-6,5.7610025638208085e-6,-1.2983896171084863e-6,5.102671371825647e-6,1.6581459015406847e-6,1.1450527407093479e-6,2.0163338587394863e-6,5.092530599068472e-6,-4.08643224482682e-6,-9.47797705743986e-7,-8.199918935539243e-7,1.8173296370064046e-6,3.739297510617428e-6,1.27720736557901e-5,-2.9688461642277353e-7,2.134819885834096e-6,-2.4914510618964586e-6,-1.497310922375788e-7,-4.228281341746834e-6,7.5083311627263315e-6,-4.530322505145169e-7,-1.1148977676667119e-6,1.0824267230224538e-6,1.5539717359985882e-6,5.130731116609629e-7,3.057169751522109e-7,-2.9831534622636854e-7,2.1871706399523716e-6,-7.044614014647249e-7,-3.128917300024811e-5,6.398862563615609e-7,1.2418075258603769e-6,-2.0685386203484075e-5,1.1365131718222404e-6,-5.3254756046980865e-6,-1.1015938630699817e-5,-1.0948388964129224e-5,4.750986263147618e-7,-2.400864812778661e-6,7.913419923278888e-8,1.574809828455006e-8,5.74820954875299e-8,1.512614787793988e-7,1.7616514866542818e-7,8.33870831445991e-6,2.012181075381364e-5,1.7543551238768517e-5,-2.0934215242524187e-6,3.0464034762183376e-6,1.1139771549092775e-7,-1.0661976246488545e-6,1.0799024485291848e-8,1.2155712947189212e-6,4.836688641214997e-7
1.5303228907223606e-4,6.598273749694493e-6,-3.427200148589776e-6,-1.391401695657642e-6,1.595300307577802e-5,7.15953184471987e-6,1.506428734252086e-5,5.490392917046972e-6,-4.051250225722151e-6,-7.725169841372598e-8,-1.7982837601121056e-6,1.0601197658865907e-5,-2.6304953134313163e-6,7.937618011105575e-6,2.739945925355331e-5,-8.34805427160992e-7,7.672196604128944e-9,-5.609811457698165e-7,4.8727260512185765e-6,-8.619843586406336e-7,-2.8625278354102423e-5,5.626298109062126e-5,-2.443014436301178e-6,-6.454222356445621e-7,2.5660546078793782e-6,4.9552945027619175e-6,-2.5984427535154767e-6,-5.126929835402387e-7,-3.4688697463977947e-6,-5.164990727807161e-6,-2.488024778182731e-6,3.514095313246643e-6,-1.001793854619007e-4,-2.593096798298739e-6,-4.074356005709379e-6,-2.0696411827502795e-6,4.332449807502794e-7,1.3148783129669115e-5,-5.485235795442826e-7,-1.0680913679361649e-6,-5.696617995895398e-7,8.956065180724663e-7,-2.001683363513184e-6,-4.530322505145254e-7,5.489623288039589e-6,-4.700111401307073e-7,1.1435979847666579e-7,4.1247220817250154e-7,7.519539354206868e-7,-1.0933331734466732e-6,-1.2990354574990335e-7,6.443134235597422e-7,-4.5778670118853087e-7,-3.9545434049690966e-5,4.100009002729729e-6,-2.434833153300445e-6,2.4273880347546465e-6,5.224724016373752e-7,-9.335453351116512e-6,-3.434630762795491e-6,-8.840379526328762e-6,-7.103863302255632e-6,6.816375511219696e-6,1.2453149348178282e-7,-7.115237607612488e-8,-5.364578000915689e-8,4.874923202187192e-7,-1.652409088321025e-7,5.529136756462287e-6,6.977493807144997e-6,3.1139497354357638e-6,1.4292494214218674e-5,-4.722315500007738e-6,-3.1148654515466418e-6,-2.1442683952601744e-6,-2.842783737382558e-7,-1.851024406117385e-6,-2.530599389109592e-7
2.683201791925786e-4,-1.1454164719751921e-5,-3.7352563581510586e-5,-1.8738108967559076e-5,-1.401760274660197e-5,-2.7691513761578998e-5,-3.780394601624702e-5,-3.2239522279306514e-5,-3.4415417066468216e-5,-3.3093160200735656e-5,-3.970641826662173e-5,-5.056588963512472e-5,-3.78244397259154e-5,-3.4714815424621577e-05,-5.221261389712288e-5,-4.556688903736798e-7,1.9244940041780474e-9,2.2452815853052333e-6,4.710523006803293e-6,1.8617321021240989e-6,-3.862837349743988e-5,-2.5438286829155753e-5,-4.010422553035514e-5,1.772837672823205e-6,2.714059976370192e-6,2.589564669291535e-6,-2.573331150913691e-6,1.8206739946324798e-6,-1.657703736951516e-6,2.6847249364319353e-6,5.121279319822823e-6,-3.586826763772745e-6,-6.96825294616844e-6,-5.565324006571227e-8,2.235954415013043e-6,6.731646905474481e-6,-1.554628649316775e-6,4.737586317294067e-6,-4.610369386633612e-8,-1.9742269169074555e-7,-5.293584053055031e-7,8.057179566396108e-7,1.711716826862481e-7,-1.1148977676666913e-6,-4.700111401307154e-7,4.7207329944027654e-6,1.675512777828055e-6,-6.461425944839154e-7,-1.5400519082043755e-7,2.145377999086185e-6,-1.0601166898387224e-6,-1.3142494556647008e-6,-9.874328574161828e-7,-3.053433210644579e-5,-2.3165803576600557e-6,-2.2776445766778647e-6,4.12748152097617e-5,-1.4345900364805983e-6,-1.0650242510799258e-6,2.221269447044327e-8,2.918536915325016e-6,-3.215734242200776e-6,-3.11413890584172e-6,2.7167824185523885e-8,4.938437498071076e-8,7.324335547595707e-8,-3.3082246971528265e-8,-4.804261352389516e-8,6.3699353028150635e-6,2.9912726097903212e-6,-1.0631201583048045e-6,4.498936057805053e-6,6.717349911809617e-6,2.3093384102257404e-7,4.974551735396516e-8,-4.788519422576546e-8,-2.218720367956492e-6,7.668751659117853e-7
1.560746759958881e-4,8.797868920886402e-6,9.074477295885833e-6,1.0353946434246069e-5,2.0343011889508558e-5,1.9278733265173103e-5,2.3760779572221124e-5,8.632449914898631e-6,4.581409256995821e-6,2.3112444576425806e-6,-5.307322416756178e-6,3.894598680036434e-6,4.618591817061429e-6,5.70178688914289e-6,-1.5212130496553792e-5,-1.6528622640650955e-6,1.4733866482573373e-8,6.545202546172625e-6,1.0916661861584504e-5,1.0479043033370925e-5,-3.6661845904004666e-5,2.888901601769849e-6,-6.217879968382385e-5,1.7358679320882203e-6,-8.284587042545226e-7,7.206576651054905e-6,2.3192965406253773e-6,1.4721407201112772e-6,2.6133177500006803e-7,1.2130548518309396e-6,1.3291584752586148e-6,-5.424173656748072e-6,3.110827581396669e-5,-8.290887696214903e-7,5.083234162765285e-6,4.457759174715926e-6,-9.416684512167158e-7,5.674811040100574e-7,-7.982100223653534e-8,-1.473486799308651e-7,-2.231660450502807e-6,-6.037633256931927e-8,-1.0954214077447886e-6,1.0824267230224826e-6,1.1435979847667029e-7,1.6755127778280598e-6,7.027124547206874e-6,-8.664074679997718e-7,-3.9545549217422904e-7,1.2357847208395676e-6,-9.579761885602363e-7,-1.3693571441711425e-6,-1.0512114359922755e-6,-2.9832400137692923e-5,-2.16570118093574e-6,2.0463776504609785e-5,1.7734505599866973e-5,-8.471411091266644e-7,-8.467691171532513e-7,5.728013327867902e-8,2.7078922462085467e-6,5.496265777985415e-8,1.0862440127974888e-6,1.5117427113880339e-10,-1.4423927716571988e-7,-1.8850786180585752e-7,1.3380554824131146e-7,7.628248598139948e-8,2.372998012708598e-6,4.09348786316174e-6,-1.7273765570015413e-6,-4.736543434784946e-6,4.547517214727115e-6,6.125007859376869e-7,-4.900981768748181e-7,2.5543968297845057e-6,9.823119251674161e-7,7.793986009268808e-8
-0.001626259558762775,-5.560625597471817e-6,-3.4799511349750435e-5,-1.2464063198258617e-5,-3.3455729977089505e-6,3.829593496721877e-5,3.869279428931453e-5,3.703716186869372e-5,-2.6615842906271384e-5,-2.4960812544141547e-5,-7.929614026993652e-6,-1.2111023490665997e-5,-2.5669338835150165e-5,-2.926914002379686e-5,-7.825590784605003e-5,1.533317276909186e-7,-2.9162852811128633e-9,-2.282682935289277e-6,-6.271952546090801e-6,-1.4874535609796407e-6,-1.159720853494082e-5,8.13175729658938e-5,-7.675933477950775e-5,2.431119134849706e-6,9.452843669881385e-6,-2.296273358312698e-6,1.8250228779586905e-6,-3.4129471413462804e-6,6.14246486854078e-6,7.158409071400474e-7,7.2907179621265654e-6,1.5191725090252793e-7,-2.305183234307962e-4,-1.5689193307037213e-6,3.795414674570445e-7,-8.4205702241255192e-06,-5.6389674092080766e-6,6.659013253375406e-6,-1.2591769442584704e-7,2.493325695412993e-6,-2.275178112608293e-6,2.494018204455454e-6,-2.5734308767907825e-7,1.5539717359986187e-6,4.1247220817252055e-7,-6.461425944839172e-7,-8.664074679997573e-7,2.241868056375818e-5,-1.7389649786252785e-6,-1.291075421594751e-6,-3.6385001046853093e-7,2.864746281457516e-6,-3.7573478601508375e-6,-2.1258184185633808e-5,-4.878229616797033e-6,5.07791891223634e-5,-1.2242950123846286e-5,-2.4230078579880923e-6,-1.4237956510487044e-6,2.6573028336282883e-6,4.96147431063917e-6,-7.16605870117791e-6,-4.529224029629304e-6,-4.795727650533259e-8,4.006709087484624e-8,-9.758862477778295e-8,2.061833888071951e-7,1.4879232165714153e-7,8.084968369709809e-6,-1.4149859059047182e-6,-1.2158127168197601e-5,2.7943698062377474e-5,1.1038561342472219e-5,3.8016463533219215e-7,8.057180365302022e-7,-1.7834269391406273e-6,4.431552578049652e-6,2.1467649231423387e-6
5.877025894578652e-4,-9.694887473636233e-6,1.3914141624569391e-5,-2.8764090889302557e-6,-5.410284911391617e-6,-6.625573545710271e-6,-7.915093787135043e-7,-2.8873599109877176e-6,-4.68552201448756e-6,6.506398391507242e-6,-1.2026164042777085e-5,-2.126003802559424e-5,-1.0903103650351813e-5,-8.89372494766558e-6,2.2179453937721812e-5,-1.7249004210199704e-6,1.3608628033270582e-8,8.50585393680991e-6,1.177898564612656e-5,9.683283299667673e-6,-6.271847299378568e-5,6.56367338621082e-5,-2.1981246576792904e-5,6.093618850873985e-6,2.462898714953775e-6,1.284720221152873e-5,-2.66881245788163e-6,4.160268609068102e-6,-7.261009332209224e-6,-1.5401223836331174e-6,-7.4642728861965395e-6,1.2758998361652847e-5,-1.2529181907965203e-4,2.9754242248260777e-7,-2.4880322300394463e-6,4.504780852549698e-6,5.033061770089642e-6,4.358421084713755e-6,-3.1641635692116076e-7,-1.6521236145395373e-6,1.1349623199585668e-7,-4.671383446005346e-6,-7.207637252757095e-8,5.130731116609591e-7,7.519539354206822e-7,-1.540051908204342e-7,-3.9545549217422925e-7,-1.7389649786252782e-6,4.972434388298107e-6,-9.661311469724568e-7,2.117795198483084e-6,-5.779733327700648e-7,4.055167530072779e-7,-3.72261943834809e-5,-4.000363357015897e-7,3.7144937441518375e-5,-1.3701592431357723e-5,-1.3034512483667446e-6,-1.4337259006573e-6,4.334737090188223e-6,-3.197383508335791e-6,-3.4684492374910473e-6,-5.043622466801906e-6,-1.2623985033466289e-7,-3.297884017691595e-7,-3.961092983447109e-7,4.175174916156343e-7,1.8365882671268777e-7,4.142333456960433e-7,3.672212326046484e-6,-1.8836728121130312e-6,1.357036094025043e-5,6.6451143011475415e-6,-1.9988304653916262e-6,5.06140920093944e-7,3.012435964979912e-6,-4.852153707782834e-7,-2.9119926316184762e-6
2.6188723817320786e-4,-2.2301122375420746e-5,-2.574211571668954e-5,-2.0660965293780305e-5,-2.8678223679021725e-5,-3.302581415363579e-5,-4.4486217117198597e-5,-2.8721620356886034e-5,-2.0688746894904864e-5,-2.103239344432266e-5,-3.1649490779431067e-5,-4.672756947280882e-5,-4.452824440781558e-5,-3.768822872152145e-5,2.4121921516419428e-5,-4.674421794459899e-7,3.3170757525075614e-9,3.937824310451821e-6,2.1048899012613512e-6,2.903757022003399e-6,-2.4542933111296198e-5,-9.39677320428566e-5,-5.795177690227832e-6,1.7618377628076935e-6,-4.93374200261191e-8,-3.188015202931925e-7,-9.347366554366892e-7,1.0560118644983353e-6,-6.407273069640499e-7,3.473702107738257e-6,4.775619712926406e-6,-3.345916389029232e-6,3.465648437805754e-5,1.7563211651595558e-6,3.4800357600986614e-6,2.9029453746245744e-6,-1.4552791222893616e-6,8.502016074596528e-7,1.0933733605125608e-9,1.1711565104872878e-6,-8.891169916207328e-7,-1.6201561611326257e-6,5.485723120651137e-8,3.0571697515222415e-7,-1.0933331734466656e-6,2.145377999086187e-6,1.2357847208395671e-6,-1.2910754215947386e-6,-9.66131146972459e-7,5.753931315548027e-6,-1.1608351765431902e-6,-2.7959547744223447e-6,-8.72725272533188e-7,-3.719811475269465e-6,6.878352831184555e-7,-1.1861216351476074e-5,2.7863205426259113e-6,1.1050176799632083e-7,2.0571766903579497e-6,-1.8677519277886575e-6,1.9305427294488215e-6,-2.4861319033271847e-6,-2.667625769530235e-6,-6.51886862367155e-8,7.745904468860297e-8,-3.5258613920235186e-8,1.0877797372036099e-9,1.485069916046695e-7,-4.155651431535676e-6,4.065750150856834e-6,8.188064413880192e-6,-1.2355947768402581e-6,1.9409049205094357e-6,7.921625037971123e-7,-1.099428753899058e-6,-1.1240375026728021e-6,-1.2508048046452843e-6,9.66188969032906e-7
-5.11884861813999e-6,-1.3589528417771269e-5,3.396171761565249e-5,7.082362910440275e-6,9.542896252804614e-6,2.059547019483865e-5,1.4320231043389986e-5,2.9915183431107818e-5,4.703122640767481e-5,5.73446289846697e-5,3.439922395530734e-5,6.377568086656767e-6,3.5100827564182884e-5,9.353035333764782e-6,4.790418441662676e-5,2.0604350628460338e-7,-1.062447106461181e-9,-8.789560395504618e-6,-5.319816439967512e-6,-5.075157862644481e-6,-3.442075923255248e-5,-1.9799729046506926e-5,-3.054013603861852e-5,3.2919712733037052e-6,3.160584174321646e-7,-9.311025334125036e-6,3.4815946690475197e-6,-3.565310496524752e-6,-4.3681590275839865e-6,1.9224277095393517e-6,-4.992333055074039e-6,-5.742653952088851e-6,-9.469608940002097e-5,-2.832374271548285e-7,7.309808088487183e-6,5.886995760911811e-7,-4.007092647828602e-6,-6.585794588337547e-6,9.353120044785016e-9,-1.3124589925026493e-6,8.79088877684562e-7,-6.9945174191405426e-6,-1.7355989538463827e-6,-2.9831534622636267e-7,-1.2990354574989543e-7,-1.0601166898387275e-6,-9.579761885602454e-7,-3.638500104685047e-7,2.117795198483092e-6,-1.1608351765431875e-6,1.0933372901388782e-5,-9.168819660425999e-7,3.934038138882091e-8,2.3293782262747013e-5,-3.817629861867825e-6,7.32355292884342e-5,-4.8339577088037526e-5,-6.169656524054074e-7,6.791644676931847e-6,-3.979942770312583e-6,-3.772339005626545e-6,-2.939596234676806e-6,-2.465835136656451e-6,-1.622820669857633e-7,2.425922688117237e-7,1.511323694974037e-7,1.6799129236571022e-7,1.7361623802164934e-7,-1.0021214669574107e-5,5.246730960408703e-6,3.9503285730911826e-6,1.1355442668211437e-5,5.144924949350519e-6,-1.4189371934252239e-6,4.0462526297245535e-7,1.2309767620467547e-6,2.760619430870416e-6,-2.075029805947842e-6
-0.002947943643516029,6.325457464482272e-5,5.594891275359618e-5,1.0685540691316487e-4,1.1913654152305232e-4,1.219469652045003e-4,8.341835670671907e-5,8.038171135628295e-5,7.451311716627794e-5,5.4450647127659526e-5,9.835136528221999e-5,9.305596357416273e-5,7.726917422685325e-5,8.270230993416418e-5,-1.4009381051491572e-4,1.6112449457407244e-8,-4.77612253860613e-9,-3.033847694975338e-6,-5.239458421479123e-7,1.100917181707989e-6,1.4627873445748177e-4,1.4032252169342516e-4,1.623896778484862e-4,2.0394964647582525e-6,4.2702545950862976e-6,-5.388533773324805e-6,2.3892365842646767e-6,-2.4776523456238663e-6,8.370299554729384e-6,5.922002144733411e-6,1.6130958736637815e-5,-5.8499654377711445e-6,4.977163728125788e-5,1.0525996641624981e-6,7.803152382809777e-6,8.458761762345246e-6,6.0850622319570145e-6,-1.9226147852394873e-6,4.796870718561777e-7,-1.8673678301447846e-7,7.75175391281838e-7,4.969139035204444e-6,-1.7332831236680272e-6,2.1871706399525367e-6,6.443134235597517e-7,-1.314249455664584e-6,-1.3693571441710392e-6,2.864746281456972e-6,-5.779733327701073e-7,-2.7959547744223006e-6,-9.168819660425256e-7,3.069154333419109e-5,-7.48068063729682e-7,-2.3619900419372735e-5,-1.1792261013462097e-5,-1.0917737715731104e-5,3.6224570321578915e-5,-8.920615100737366e-7,-8.612581576435646e-6,-3.310368125579143e-6,-1.1621378099712834e-5,1.5459829783047567e-5,1.6521154391791225e-5,2.8252386929824e-7,2.816368062232017e-7,5.27283998062806e-7,-8.40497205674393e-7,-8.787305585763866e-7,1.9401432651018428e-5,-1.183134519513266e-5,-4.59701886659933e-6,-1.5146788939335626e-5,-2.613173164041483e-5,5.514149240491e-7,4.822817006482759e-6,1.4328651007287252e-6,5.537995537385703e-7,-2.8648064186600266e-6
